111,"Congo, Democratic Republic of"
111,"CONGO, DEMOCRATIC REPUBLIC OF"
111,"Congo, Democratic Republic of the"
111,"CONGO, DEMOCRATIC REPUBLIC OF THE"
111,"Congo_Democratic Republic of"
111,"Congo-Kinshasa"
111,"CONGO-KINSHASA"
111,"Democratic Republic of the Congo"
111,"Democratic Republic of Congo"
111,"Congo, DRC"
111,"Congo, Dem. Rep. of"
111,"Zaire"
111,"ZAIRE"
111,"ZAIRE (CONGO KINSHASA)"
111,"Zaire (Congo Kinshasa)"
111,"Congo, Democratic Republic of (Zaire)"
111,"Zaire (Congo-Kinshasa)"
111,"Congo, Democratic Republic Of (Zaire)"
112,"Congo"
112,"CONGO 'BRAZZAVILLE'"
112,"Congo 'Brazzaville'"
112,"Congo, Rep."
112,"Congo, Rep. Of"
112,"Congo, Republic of"
112,"Congo, Republic of the"
112,"CONGO, REPUBLIC OF THE"
112,"Congo, the Republic of the"
112,"Congo_Republic of the"
112,"Republic of Congo"
112,"Congo Brazzaville"
113,"DJIBOUTI"
113,"Djibouti"
114,"DOMINICAN REP."
114,"Dominican Rep."
114,"Dominican Republic"
114,"DOMINICAN REPUBLIC"
114,"Dominicanrepublic"
115,"Eritrea"
115,"ERITREA"
116,"GABON"
116,"Gabon"
117,"GAMBIA"
117,"Gambia"
117,"Gambia, The"
117,"Gambia (Islamic Republic of the)"
117,"The Gambia"
118,"GEORGIA"
118,"Georgia"
119,"GUINEA BISSAU"
119,"Guinea Bissau"
119,"Guinea-Bissau"
119,"GUINEA-BISSAU"
120,"JAMAICA"
120,"Jamaica"
121,"KAZAKHSTAN"
121,"Kazakhstan"
122,"Krgyz Republic"
122,"Krgyzistan"
122,"Kyrgyz Republic"
122,"KYRGYZSTAN"
122,"Kyrgyzstan"
123,"Lao PDR"
123,"Lao People’s Democratic Republic"
123,"Lao People's Democratic Republic"
123,"Lao Peoples Republic"
123,"Lao Republic"
123,"LAOS"
123,"Laos"
123,"Lao People's Dem.Rep"
124,"LIBYA"
124,"Libya"
124,"Libyan Arab Jamihiriya"
124,"Libyan Arab Jamahiriya"
125,"MADAGASCAR"
125,"Madagascar"
125,"Madagascar (Malagasy)"
126,"MOLDOVA"
126,"Moldova"
126,"MOLDOVA, REPUBLIC OF"
126,"Moldova, Republic of"
126,"Republic of Moldova"
127,"NAMIBIA"
127,"Namibia"
128,"Palestine (West Bank)"
128,"PALESTINE (WEST BANK)"
128,"Palestine/West Bank"
128,"PALESTINE/WEST BANK"
128,"Palestine, State of"
128,"Palestine_British_Mandate"
128,"Palestine_Gaza"
128,"Palestine_West_Bank"
128,"Palestine"
128,"West Bank and Gaza"
128,"Palestinian Territory"
129,"RWANDA"
129,"Rwanda"
129,"Rwanda-Urwndi"
130,"Somali"
130,"Somalia"
130,"SOMALIA"
131,"SRI LANKA"
131,"Srilanka"
131,"Sri Lanka"
131,"Sri Lanka (Ceylon)"
131,"Ceylon"
132,"Swaziland"
132,"SWAZILAND"
133,"Tajikistan"
133,"TAJIKISTAN"
134,"TOGO"
134,"Togo"
135,"T. & TOBAGO"
135,"T. & Tobago"
135,"Trinidad & Tob."
135,"Trinidad And Tobago"
135,"Trinidad and Tobaggo"
135,"Trinidad and Tobago"
135,"TRINIDAD AND TOBAGO"
135,"Tobago"
135,"Trinidad"
135,"Trinidad & Tobago"
136,"Turkmenistan"
136,"TURKMENISTAN"
137,"German Democratic Republic"
137,"GERMAN DEMOCRATIC REPUBLIC"
137,"Germany:East"
138,"PALESTINE (GAZA)"
138,"Palestine (Gaza)"
138,"PALESTINE/GAZA"
138,"Palestine/Gaza"
139,"Somaliland"
139,"SOMALILAND"
140,"UZBEKISTAN"
140,"Uzbekistan"
142,"Andorra"
142,"ANDORRA"
143,"Antigua & Barbuda"
143,"Antigua And Barbuda"
143,"ANTIGUA AND BARBUDA"
143,"Antigua and Barbuda"
143,"Antigua"
143,"Barbuda"
144,"AUSTRIA"
144,"Austria"
144,"Austria-Hungary"
145,"BAHAMAS"
145,"Bahamas"
145,"Bahamas, The"
145,"Bahamas, The        "
146,"Bahrain"
